"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"236010_at",-0.580069827687266,5.18741573435537,-2.4798225067031,0.0145316657198246,0.0477992313338592,-4.19295352793429
"228337_at",0.203787850055408,2.79331433333884,2.47966641056469,0.0145377105702835,0.0478162380695573,-4.19332267997699
"222752_s_at",0.53395839279014,3.40322017845455,2.47942537243126,0.0145470492240248,0.0478440758134958,-4.19389267032627
"1569431_at",-0.0665750829129306,2.33758664760331,-2.47923306629623,0.0145545036713834,0.047865713577918,-4.19434738676329
"237570_x_at",-0.110542660851829,2.38808083250413,-2.47908703678121,0.0145601665554773,0.0478814571406665,-4.19469265881576
"213203_at",-0.418839128343967,8.86761576033058,-2.47892203843404,0.0145665673993067,0.0478996254620251,-4.19508275868309
"1568647_at",-0.363705278359763,2.53507594104132,-2.47887876926027,0.0145682463725559,0.0479022654810858,-4.195185054613
"234251_at",-0.0564318161176547,2.32074007897521,-2.47879815454358,0.0145713749252374,0.047906966496018,-4.19537563767276
"211373_s_at",0.45411952860572,6.88305453536364,2.47879677438758,0.0145714284925245,0.047906966496018,-4.19537890048182
"223933_at",-0.260806540093904,2.51197249095868,-2.47866972044186,0.0145763605252159,0.0479203001452818,-4.19567926006377
"224261_at",-0.299433836045283,4.79616359594215,-2.47842563598118,0.0145858396783848,0.0479485801115734,-4.19625624454896
"232103_at",0.572154682903798,6.6156313242314,2.47811083139209,0.0145980734112516,0.0479859113665714,-4.19700032669761
"243043_at",-0.0670913536515827,2.33423296518182,-2.47802912904031,0.0146012499720092,0.0479934677299269,-4.19719342704101
"222094_at",0.36855702838233,2.87210792097521,2.47796087823077,0.0146039040141728,0.0479993057995129,-4.19735473078258
"1559986_at",-0.0587433599881408,2.3339902062314,-2.47793520854372,0.0146049023325443,0.0479997015527688,-4.19741539740038
"205452_at",-0.48051627038749,5.67755305464463,-2.47764275974047,0.0146162802437721,0.0480342082303443,-4.19810651811187
"1562790_at",-0.0417578873806641,2.32683229253719,-2.47744498829776,0.0146239791543832,0.048056621004081,-4.19857385372938
"239385_at",0.357124273678707,3.03377859265289,2.47669594103177,0.014653171134976,0.0481496563378095,-4.20034355372006
"211475_s_at",-0.691475331286828,6.65665929283471,-2.47665775729673,0.0146546606293853,0.0481516568456515,-4.20043375372608
"1569763_at",-0.0930869061713868,2.39594700290083,-2.47646300073976,0.0146622599144787,0.0481737311954884,-4.20089380032028
"225508_at",0.52547932881274,5.09897869175207,2.47635461271303,0.0146664906740469,0.0481847360655878,-4.20114981629166
"204638_at",0.961034614900413,6.06925983990083,2.47624100192556,0.0146709264655685,0.0481944304560237,-4.20141815773776
"202262_x_at",-0.753323642273255,6.87256240226446,-2.47623299328018,0.014671239198313,0.0481944304560237,-4.20143707322911
"202176_at",0.410824585842711,6.05043787633058,2.47620464435242,0.0146723462545527,0.0481944304560237,-4.20150402966437
"202020_s_at",-0.701778854401089,7.86659602808265,-2.47618874072467,0.0146729673410328,0.0481944304560237,-4.20154159163658
"215373_x_at",0.557759303787254,8.36190820945455,2.47604509413404,0.0146785782535619,0.0482099637179971,-4.20188085337548
"241681_at",0.610613415283872,8.69479084586777,2.47586940603812,0.0146854433276136,0.0482296140039209,-4.2022957659802
"1560980_a_at",-0.0421222279977642,2.3257928368595,-2.47573364156683,0.0146907503346148,0.0482441452666867,-4.20261637503111
"228768_at",-0.404444076416931,8.04221781023967,-2.47570693285584,0.014691794574436,0.0482446767782154,-4.20267944603104
"228569_at",-0.568492056275506,6.25780343731405,-2.47567543574217,0.0146930261132358,0.048245823238314,-4.20275382376439
"1556439_at",0.449417707162873,2.81143142393388,2.4755839414297,0.0146966040682046,0.0482546737586529,-4.20296987489602
"207081_s_at",0.629912153282199,5.5777273055124,2.47547531436154,0.0147008530222762,0.04826572623509,-4.20322637329972
"56829_at",0.364753777749408,3.61886668375207,2.47531095403694,0.0147072840702337,0.0482839411877043,-4.20361445395206
"206177_s_at",-0.156050710041316,2.38645182152893,-2.47527270900502,0.0147087808719118,0.0482859558193801,-4.20370475317059
"229685_at",-0.30163021643894,3.32188959438843,-2.47524380827835,0.0147099120542631,0.0482867700268271,-4.20377298899007
"219003_s_at",-0.336118711924234,2.86367377823967,-2.47518550064903,0.0147121944671535,0.0482913629400024,-4.20391065354333
"215490_at",-0.146957100670264,2.38696841306612,-2.47501781584385,0.0147187601374482,0.0483100138380948,-4.20430654175141
"241750_x_at",0.461447244113664,3.16233512271074,2.47494091450783,0.0147217720707815,0.0483169990977838,-4.20448809054913
"1552619_a_at",0.495386939993192,2.81747652833058,2.47484503600459,0.0147255280380628,0.0483264252989845,-4.20471443354442
"236256_at",1.37022331528278,4.2307648508595,2.47471649778316,0.014730564766615,0.0483374233346436,-4.20501786481194
"1558308_at",-0.256570753539044,2.44800776765289,-2.47471438882143,0.0147306474184149,0.0483374233346436,-4.20502284317312
"207414_s_at",1.09369241252881,5.68050228995868,2.47462259854376,0.0147342451495824,0.0483439355593709,-4.20523951724707
"200675_at",-0.67963254752555,10.5205714728264,-2.47460756478184,0.0147348344744466,0.0483439355593709,-4.20527500426252
"226799_at",0.674409907022034,3.3100111432562,2.47459608209959,0.0147352846108261,0.0483439355593709,-4.20530210886576
"229808_at",-0.0508200241052057,2.32797911375207,-2.47451406275774,0.0147385002347417,0.0483515840834334,-4.20549571030581
"212303_x_at",0.21546060920527,4.2129325367686,2.47402583051973,0.0147576546723601,0.0484115179223188,-4.20664803162462
"1560582_a_at",-0.0424885134615547,2.32520212710744,-2.47356942363516,0.0147755806160773,0.0484674148178562,-4.20772505346462
"207857_at",-0.538904370792455,3.79066823613223,-2.47333839209928,0.0147846620695934,0.0484942947180406,-4.20827016971468
"226155_at",-0.482153225056616,7.67827969163636,-2.47323461144817,0.0147887431299284,0.0485047708835535,-4.20851502400991
"219864_s_at",0.401375224789568,3.13484556022314,2.47319700893741,0.0147902220555043,0.0485067117080378,-4.20860373899365
"46270_at",-0.530628525907304,6.21478748947934,-2.47314509642687,0.0147922640173921,0.0485104987494551,-4.20872621332368
"234013_at",-0.102892180072999,2.34480946234711,-2.47311849873943,0.0147933103263192,0.0485109876136936,-4.20878896288542
"239344_at",-0.103185565417422,2.36829176784298,-2.4730812696753,0.0147947749668855,0.0485109876136936,-4.20887679308716
"1561708_at",-0.158686268434413,2.3384359391405,-2.47303901952633,0.0147964373003031,0.0485109876136936,-4.20897646750495
"208977_x_at",0.453102424361909,10.0356076762397,2.47302755579305,0.0147968883699871,0.0485109876136936,-4.20900351190052
"201493_s_at",0.468379053319509,8.22885761766116,2.47302063386267,0.0147971607368483,0.0485109876136936,-4.20901984155428
"202474_s_at",0.22465836525222,5.03526384415702,2.47300599794404,0.0147977366515077,0.0485109876136936,-4.20905436928434
"211285_s_at",0.398206153803661,9.15454471438017,2.47292860711622,0.014800782266869,0.0485180628599474,-4.20923693963119
"1552862_at",0.380126003371577,3.04238336184298,2.47288278167136,0.0148025859312749,0.0485197128297958,-4.20934504261304
"202969_at",0.650209210266921,6.03782749715702,2.47285787631995,0.0148035662745186,0.0485197128297958,-4.20940379399035
"227168_at",0.576854107968303,4.1558166131405,2.4728481825591,0.0148039478633133,0.0485197128297958,-4.20942666129287
"225690_at",0.739088850765222,6.16007009002479,2.47272292996512,0.0148088791422175,0.0485329657196393,-4.20972212127713
"1556677_at",-0.0536447381176548,2.32034850603306,-2.4725793582768,0.0148145334590186,0.0485453955566544,-4.21006077779831
"210845_s_at",0.821544230646459,5.28812986393388,2.47256927296819,0.0148149307234457,0.0485453955566544,-4.21008456633064
"211715_s_at",0.561444822318967,5.20636292621488,2.47254005542302,0.0148160816681448,0.0485453955566544,-4.21015348217241
"1569418_at",-0.046293253710989,2.32141494861157,-2.47253645701521,0.014816223423025,0.0485453955566544,-4.21016196973756
"203643_at",0.187856206875552,2.70614894854545,2.47250363938843,0.0148175162891874,0.0485467223820303,-4.21023937616524
"1557874_at",-0.0367539431154227,2.32215248401653,-2.47239728819826,0.0148217067370679,0.048557541844879,-4.21049021869769
"201319_at",-0.345845359700315,10.4322093336364,-2.47235819098148,0.0148232475107579,0.0485596799071712,-4.21058243190656
"215713_at",-0.0422945838348712,2.31985461283471,-2.47220664858716,0.0148292209624746,0.0485763379140433,-4.21093984159845
"235317_at",-0.315873542867694,6.06778515576033,-2.47190698184632,0.0148410394573113,0.0486120310641364,-4.21164654137494
"226885_at",-0.60977373423591,4.87760352546281,-2.47187021926449,0.0148424899077569,0.0486120310641364,-4.21173323271969
"45633_at",-0.43019103979189,3.67077861582645,-2.47186275115376,0.0148427845740227,0.0486120310641364,-4.21175084343422
"1553565_s_at",-0.0826498298059963,2.33818952816529,-2.47166294817466,0.0148506700584834,0.0486349437225266,-4.21222198536023
"243334_at",0.913187478173049,3.09770005299174,2.47151756064523,0.0148564103155639,0.0486508285819032,-4.21256479227834
"226464_at",-0.7771853109944,7.57796819939669,-2.47136311668074,0.0148625103112305,0.0486678895170704,-4.21292893328181
"57588_at",-1.00322057217822,6.17714292243802,-2.47132751520112,0.0148639167618583,0.0486695801266382,-4.21301286992936
"237311_at",0.25831116171038,3.03579635795041,2.47127494516512,0.0148659937791813,0.0486734660684316,-4.21313681088855
"1557551_at",0.314888770834826,2.79418644931405,2.47112955746845,0.0148717393268344,0.0486893621374053,-4.21347956962562
"234965_at",-0.13862614826304,2.37194373590909,-2.47110482258945,0.0148727170167973,0.0486896474997541,-4.21353788152318
"1568955_at",-0.479058836940668,6.49111573247934,-2.47105709340327,0.0148746037596173,0.0486929086670505,-4.21365040047189
"230423_at",0.443954419403807,4.168630103,2.47090218559407,0.0148807287628205,0.0487100428131002,-4.21401557365292
"216612_x_at",-0.199985394534523,2.41585008830578,-2.47080662985136,0.0148845081270462,0.0487194972369642,-4.21424082245336
"1553567_s_at",-0.345853356606465,14.5984393443802,-2.47053664341663,0.0148951910990374,0.0487515458449487,-4.214877205555
"234634_at",-0.117820288330327,2.33586517849587,-2.47008004057665,0.0149132737785113,0.0488078082030472,-4.2159533179993
"235648_at",0.534502762180384,5.72514893190083,2.46988494391783,0.0149210060913903,0.0488301914195706,-4.21641306315396
"226628_at",0.573778268567829,5.56186819828926,2.46970795272945,0.014928023919478,0.0488502338878059,-4.21683011441923
"1562271_x_at",0.291666263221127,3.10861112047107,2.46962431486759,0.0149313412452575,0.0488581652154202,-4.21702718419979
"216692_at",-0.0424257859717403,2.33742063917355,-2.46952927887008,0.0149351114530291,0.0488652772219102,-4.21725110326174
"215403_at",-0.089801532158952,2.36355539579339,-2.469524471321,0.0149353021976285,0.0488652772219102,-4.21726243036163
"229095_s_at",-0.611444962377296,3.26183491432231,-2.46929987157974,0.0149442158527163,0.0488915151835365,-4.21779158918711
"212750_at",-0.67235378599834,4.46733241202479,-2.46871779313211,0.0149673387988776,0.0489642343582021,-4.21916276854604
"216561_x_at",-0.129689497762459,2.36241477441322,-2.46863023130846,0.0149708199342644,0.0489726923480857,-4.21936900924515
"220158_at",-0.0284085542896215,2.3200066212562,-2.46824462673991,0.0149861587451544,0.0490199359492262,-4.22027717300381
"235399_at",0.236537044495439,3.93493091640496,2.46821402079468,0.0149873768071294,0.0490208308194077,-4.22034924967735
"213262_at",-0.648180850763629,5.75914726404132,-2.46819269739385,0.0149882254926025,0.0490208308194077,-4.2203994655812
"244406_at",0.450596241730151,6.77659027426446,2.46813111659432,0.0149906766898534,0.0490259150626711,-4.22054448412885
"212612_at",0.633679766744856,6.64087566879339,2.46809844881967,0.0149919771617223,0.0490272355593735,-4.22062141316527
"214179_s_at",-0.449025322113189,7.53203849104959,-2.46804663152647,0.0149940401634198,0.0490310493980251,-4.22074343533785
"211525_s_at",-0.0614963087799847,2.32192894554545,-2.468008403291,0.0149955623063164,0.0490330942585881,-4.22083345577758
"232580_x_at",0.359443188602906,4.49482134155372,2.46794569028537,0.0149980596637308,0.0490383274796366,-4.2209811306058
"210639_s_at",-0.519960259768123,3.00595936107438,-2.46779744508772,0.0150039645591721,0.0490547008474997,-4.22133020077235
"203333_at",-0.515374185474028,5.63707469158678,-2.46770650338601,0.0150075879706595,0.0490636135072833,-4.22154433011005
"208756_at",-0.560582874737621,8.81168794305785,-2.46764534005601,0.0150100253544589,0.0490660594208538,-4.22168833993903
"243175_at",-0.0553814368212997,2.32794873590909,-2.46764269037462,0.0150101309533279,0.0490660594208538,-4.22169457857431
"233761_at",-0.256243243705908,2.6152095048843,-2.46761289520414,0.0150113184384318,0.0490670075698725,-4.22176473044217
"240011_at",-0.109900545053755,2.34144197768595,-2.46755508398305,0.0150136227409122,0.0490716058918802,-4.22190084311003
"239180_at",-0.0485334646487696,2.33138952081818,-2.4675288441016,0.0150146687427142,0.0490720911894255,-4.22196262221241
"1555352_at",-0.291400177445162,2.417448876,-2.46745236107979,0.0150177179603504,0.0490791231011452,-4.22214269023751
"229281_at",-0.499051816100712,4.06787042909917,-2.46733082911273,0.015022564320992,0.049092027030676,-4.22242880901181
"1555762_s_at",0.434375627968278,7.15038680282645,2.46711955696295,0.0150309925935258,0.04911663399779,-4.22292616990397
"213335_s_at",-0.170483545944033,2.3851689273719,-2.46704403893441,0.0150340062545898,0.0491211443893713,-4.22310393939705
"224680_at",0.632196361451302,8.14366212557851,2.46703994275825,0.0150341697340967,0.0491211443893713,-4.22311358165818
"1561516_at",-0.0689374994966103,2.3344018101405,-2.46698433169662,0.0150363893436003,0.0491254608521868,-4.22324448679933
"237866_at",-0.134637251306016,2.34554583156198,-2.46693953880803,0.0150381773788537,0.0491283668850877,-4.22334992466529
"212229_s_at",0.599635584823474,6.79116745316529,2.46674875557005,0.0150457951571917,0.0491503166767914,-4.22379898948034
"226104_at",-0.526666620431615,5.8724155393719,-2.46607544441771,0.0150727072909025,0.0492328359026171,-4.22538357590827
"237323_at",-0.0785400465701689,2.35027599507438,-2.46607170931822,0.0150728567018547,0.0492328359026171,-4.22539236509049
"1557966_x_at",-0.36084368739259,6.30445993100826,-2.4659891827286,0.0150761582565038,0.0492406781764843,-4.22558655798421
"216967_at",-0.0810421579066762,2.33019580504132,-2.46587060854483,0.0150809030583935,0.0492508383389404,-4.22586556401295
"201597_at",-0.371026441832683,12.5297035153719,-2.46586642204237,0.0150810706076002,0.0492508383389404,-4.22587541466621
"1561217_at",-0.133815532182729,2.35147075013223,-2.46580073768752,0.0150836995972102,0.0492564818418125,-4.22602996504155
"211325_x_at",0.294783838533331,4.20231608709917,2.46572424576288,0.0150867616704961,0.0492635388398457,-4.22620994013486
"40093_at",0.436102940025417,4.37193949120661,2.46555280573194,0.0150936266561223,0.0492830120885927,-4.22661329689282
"230974_at",-0.345250428086565,3.00316872340496,-2.46546750912973,0.0150970432318029,0.0492912240952361,-4.22681396964802
"1564690_at",-0.186484197589395,2.42933606122314,-2.46512135555491,0.0151109155749859,0.049333570732809,-4.22762828230546
"1561196_at",-0.0488692321606705,2.3298859823719,-2.46500104305917,0.0151157398424863,0.0493463742469513,-4.22791128853373
"221428_s_at",-0.690267877995519,4.57004111128099,-2.46494601914871,0.015117946638401,0.0493506318260537,-4.22804071490066
"1554242_a_at",-0.263127501462127,2.48008009771901,-2.46479633219338,0.0151239514562525,0.0493660203125323,-4.22839279297233
"229785_at",-0.415640625407278,4.3167263051157,-2.46476904443782,0.0151250463566365,0.0493660203125323,-4.22845697430896
"235209_at",1.27305282948131,4.31613639295868,2.46476099354572,0.0151253694060456,0.0493660203125323,-4.2284759100426
"228152_s_at",0.817759106851192,7.0861766117438,2.46450143274442,0.0151357878178738,0.0493970750875815,-4.22908636825808
"218293_x_at",-0.113772481084863,2.37037694578512,-2.4643609481249,0.0151414293448362,0.0494125372704382,-4.22941674828406
"1554114_s_at",-0.102587965554301,2.3615161915124,-2.46428593994454,0.015144442262032,0.0494194199150462,-4.22959313930926
